id,uuid,observed_on,license,url,image_url,tag_list
22819553,281d530a-faf3-40eb-bb4d-d8c12060ea15,2019-04-19,CC-BY-NC,https://www.inaturalist.org/observations/22819553,https://inaturalist-open-data.s3.amazonaws.com/photos/35367478/medium.jpg,""
22966729,c34036b0-e25b-417f-9ddb-c64fa4da4107,2019-04-23,CC-BY-NC,https://www.inaturalist.org/observations/22966729,https://inaturalist-open-data.s3.amazonaws.com/photos/35600117/medium.jpg,""
23029098,ed0db204-f3ce-49ce-ade8-ee239ce8e245,2019-04-23,,https://www.inaturalist.org/observations/23029098,https://static.inaturalist.org/photos/35699416/medium.jpeg,""
23219523,7b36481c-1bdc-4910-8e1b-85bbc6b59e51,2019-04-26,,https://www.inaturalist.org/observations/23219523,https://static.inaturalist.org/photos/35979594/medium.jpg,""
23229248,a6b3b87e-20fd-4047-9702-042172abe2ca,2019-04-26,CC-BY-NC,https://www.inaturalist.org/observations/23229248,https://inaturalist-open-data.s3.amazonaws.com/photos/35994637/medium.jpg,""
23234203,f4b077d5-8024-451f-ba39-0259ebae1c59,2019-04-26,CC-BY-NC,https://www.inaturalist.org/observations/23234203,https://inaturalist-open-data.s3.amazonaws.com/photos/35994840/medium.jpeg,""
23279632,05837e0c-27a1-4ff2-9f7f-233effc592e3,2019-04-26,CC-BY-NC,https://www.inaturalist.org/observations/23279632,https://inaturalist-open-data.s3.amazonaws.com/photos/36071030/medium.jpg,""
23281646,3abac5d6-9089-4b9b-a535-b7c3d0477e75,2019-04-26,,https://www.inaturalist.org/observations/23281646,https://static.inaturalist.org/photos/36073838/medium.jpeg,""
23284245,09f22937-2dcf-44d0-9998-34138e43924e,2019-04-26,,https://www.inaturalist.org/observations/23284245,https://static.inaturalist.org/photos/36077920/medium.jpg,""
23287601,d0bcd6f8-da8f-463e-84b4-cd7d77505861,2019-04-26,CC-BY-NC,https://www.inaturalist.org/observations/23287601,https://inaturalist-open-data.s3.amazonaws.com/photos/36082728/medium.jpg,""
